ts,username,platform,ms_played,conn_country,track,artist,master_metadata_album_album_name,spotify_track_uri,shuffle,skipped,offline,offline_timestamp,incognito_mode,year,genre,danceability,energy,valence,tempo,acousticness
2014-11-10 12:02:23+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",2425,DE,lalala girl - real booty babes short remix,paffendorf,Planet Dance,spotify:track:5CeCo28QfD9NVdAlPtGNcB,False,True,False,0.0,False,2014,eurodance,,,,,
2014-11-10 12:02:24+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",1300,DE,benzin im blut (feat. akustikrausch),dj gollum,Benzin im Blut (feat. Akustikrausch),spotify:track:7Men8VtKQKZ2tWLETB58Wd,False,True,False,0.0,False,2014,hardstyle,,,,,
2014-11-10 12:04:22+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",117569,DE,lalala girl - real booty babes short remix,paffendorf,Planet Dance,spotify:track:5CeCo28QfD9NVdAlPtGNcB,False,True,False,0.0,False,2014,eurodance,,,,,
2014-11-10 12:04:26+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",5015,DE,benzin im blut (feat. akustikrausch),dj gollum,Benzin im Blut (feat. Akustikrausch),spotify:track:7Men8VtKQKZ2tWLETB58Wd,False,True,False,0.0,False,2014,hardstyle,,,,,
2014-11-10 12:04:27+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",1486,DE,lalala girl - real booty babes short remix,paffendorf,Planet Dance,spotify:track:5CeCo28QfD9NVdAlPtGNcB,False,True,False,0.0,False,2014,eurodance,,,,,
2014-11-10 15:48:06+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",160963,DE,lalala girl - real booty babes short remix,paffendorf,Planet Dance,spotify:track:5CeCo28QfD9NVdAlPtGNcB,False,False,False,0.0,False,2014,eurodance,,,,,
2014-11-10 15:48:33+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",27353,DE,benzin im blut (feat. akustikrausch),dj gollum,Benzin im Blut (feat. Akustikrausch),spotify:track:7Men8VtKQKZ2tWLETB58Wd,False,True,False,0.0,False,2014,hardstyle,,,,,
2014-11-10 16:05:33+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",160963,DE,lalala girl - real booty babes short remix,paffendorf,Planet Dance,spotify:track:5CeCo28QfD9NVdAlPtGNcB,False,False,False,0.0,False,2014,eurodance,,,,,
2014-11-10 16:05:53+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",1532,DE,lalala girl - real booty babes short remix,paffendorf,Planet Dance,spotify:track:5CeCo28QfD9NVdAlPtGNcB,False,True,False,0.0,False,2014,eurodance,,,,,
2014-11-10 16:05:53+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",19702,DE,benzin im blut (feat. akustikrausch),dj gollum,Benzin im Blut (feat. Akustikrausch),spotify:track:7Men8VtKQKZ2tWLETB58Wd,False,True,False,0.0,False,2014,hardstyle,,,,,
2014-11-10 17:14:55+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",6244,DE,all i ever wanted - radio edit,basshunter,All I Ever Wanted,spotify:track:3uoqlATyV5IWOhy0LBF7k1,False,True,False,0.0,False,2014,eurodance,,,,,
2014-11-10 17:15:14+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",7248,DE,drunken - radio edit,basslovers united,Drunken,spotify:track:1NQo33krtaO2wu4XJz5Baw,False,True,False,0.0,False,2014,nightcore,,,,,
2014-11-10 18:55:23+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",4778,DE,hardcore style - radio edit,weaver,Hardcore Style,spotify:track:3xhHsYtrkx83hikLcmJkPS,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-11-11 17:26:00+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",2368,DE,lalala girl - real booty babes short remix,paffendorf,Planet Dance,spotify:track:5CeCo28QfD9NVdAlPtGNcB,False,True,False,0.0,False,2014,eurodance,,,,,
2014-11-11 17:26:20+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",20313,DE,benzin im blut (feat. akustikrausch),dj gollum,Benzin im Blut (feat. Akustikrausch),spotify:track:7Men8VtKQKZ2tWLETB58Wd,False,True,False,0.0,False,2014,hardstyle,,,,,
2014-11-12 05:59:16+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",3086,DE,my life is a party - r.i.o. edit,italobrothers,My Life Is a Party,spotify:track:3Ei9s72xX2vqf2Wa678hs4,False,True,False,0.0,False,2014,italo dance,,,,,
2014-11-12 05:59:19+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",1346,DE,stamp on the ground - radio edit,italobrothers,50 Hands Up Classics,spotify:track:3NB3gUQ2NrDF3S4OG9zgSO,False,True,False,0.0,False,2014,italo dance,0.622,0.821,0.281,149.998,0.221
2014-11-12 05:59:20+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",1393,DE,radio hardcore - video edit,italobrothers,Radio Hardcore,spotify:track:7qkS8YO6Z1BpFYOf4AdBCO,False,True,False,0.0,False,2014,italo dance,,,,,
2014-11-12 05:59:33+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",3342,DE,like a rocket - radio edit,pimp! code,Wicked Body Moves / Like A Rocket,spotify:track:5XhEojBXjeTDn6cqUCfHKL,False,True,False,0.0,False,2014,nightcore,,,,,
2014-11-12 05:59:34+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",2149,DE,raise your head up! - radio edit,pimp! code,You know / Raise your Head up!,spotify:track:0BF6t44BSDdptkaKMeb5Ef,False,True,False,0.0,False,2014,nightcore,,,,,
2014-11-12 06:01:31+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",17647,DE,ihr seid so leise - video mix,aquagen,So Far so Good (The Very Best Of),spotify:track:2Z5rLLCIEBX2mwsJ7r6a3P,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-11-12 13:38:44+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",1127,DE,lalala girl - real booty babes short remix,paffendorf,Planet Dance,spotify:track:5CeCo28QfD9NVdAlPtGNcB,False,True,False,0.0,False,2014,eurodance,,,,,
2014-11-12 13:38:45+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",1160,DE,benzin im blut (feat. akustikrausch),dj gollum,Benzin im Blut (feat. Akustikrausch),spotify:track:7Men8VtKQKZ2tWLETB58Wd,False,True,False,0.0,False,2014,hardstyle,,,,,
2014-11-12 17:26:49+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",4969,DE,hardcore style - radio edit,weaver,Hardcore Style,spotify:track:3xhHsYtrkx83hikLcmJkPS,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-11-12 17:31:29+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",3342,DE,lalala girl - real booty babes short remix,paffendorf,Planet Dance,spotify:track:5CeCo28QfD9NVdAlPtGNcB,False,True,False,0.0,False,2014,eurodance,,,,,
2014-11-12 17:31:30+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",1625,DE,benzin im blut (feat. akustikrausch),dj gollum,Benzin im Blut (feat. Akustikrausch),spotify:track:7Men8VtKQKZ2tWLETB58Wd,False,True,False,0.0,False,2014,hardstyle,,,,,
2014-11-12 17:39:55+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",0,DE,hardcore style - radio edit,weaver,Hardcore Style,spotify:track:3xhHsYtrkx83hikLcmJkPS,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-11-13 18:11:57+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",1160,DE,lalala girl - real booty babes short remix,paffendorf,Planet Dance,spotify:track:5CeCo28QfD9NVdAlPtGNcB,False,True,False,0.0,False,2014,eurodance,,,,,
2014-11-13 18:11:57+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",0,DE,benzin im blut (feat. akustikrausch),dj gollum,Benzin im Blut (feat. Akustikrausch),spotify:track:7Men8VtKQKZ2tWLETB58Wd,False,True,False,0.0,False,2014,hardstyle,,,,,
2014-11-13 18:15:04+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",4083,DE,hardcore style - radio edit,weaver,Hardcore Style,spotify:track:3xhHsYtrkx83hikLcmJkPS,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-11-13 18:19:29+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",67470,DE,smile - original mix,joker inc,Smile,spotify:track:4oDoe08YuxP2wbfjYCCoCd,False,True,False,0.0,False,2014,melbourne bounce,,,,,
2014-11-13 18:19:31+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",0,DE,wizard - radio edit,martin garrix,Wizard,spotify:track:3RmpLtEnQSqosiFCxqJdNP,False,True,False,0.0,False,2014,edm,,,,,
2014-11-13 18:19:35+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",0,DE,faith - radio edit,blasterjaxx,Faith,spotify:track:2PjNhBCxTMQDe3t0voCkwR,False,True,False,0.0,False,2014,big room,,,,,
2014-11-13 18:19:37+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",0,DE,aye,new world sound,Aye,spotify:track:5QKPi7unCLHGLv6gJ0c6Vi,False,True,False,0.0,False,2014,melbourne bounce,,,,,
2014-11-13 18:21:53+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",0,DE,flamme - original mix,john dish,Flamme,spotify:track:03yVUiQz22T7pbDb1Rxmj6,False,True,False,0.0,False,2014,big room,,,,,
2014-11-13 18:21:53+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",0,DE,i'm alive - original mix,twoloud,I'm Alive,spotify:track:0JesDisGfBgDEYwW1YGEmY,False,True,False,0.0,False,2014,big room,,,,,
2014-11-13 18:21:54+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",0,DE,wasted - ummet ozcan remix,tiësto,Wasted,spotify:track:66WILoBYH8Ibjh28dIdEOD,False,True,False,0.0,False,2014,edm,,,,,
2014-11-13 18:21:55+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",0,DE,legend comes to life,blasterjaxx,Legend Comes to Life,spotify:track:7kK6m9WzhlCsG6GGesavpn,False,True,False,0.0,False,2014,big room,,,,,
2014-11-13 18:22:44+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",48179,DE,legend comes to life,blasterjaxx,Legend Comes to Life,spotify:track:7kK6m9WzhlCsG6GGesavpn,False,True,False,0.0,False,2014,big room,,,,,
2014-11-13 18:22:48+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",3773,DE,respect,hardstyle masterz & max enforc,HardBase.FM Volume oNe!,spotify:track:5rg66XysZNmW7lvkJhR9iV,False,True,False,0.0,False,2014,hardstyle,,,,,
2014-11-13 18:23:05+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",2016,DE,respect,hardstyle masterz & max enforc,HardBase.FM Volume oNe!,spotify:track:5rg66XysZNmW7lvkJhR9iV,False,True,False,0.0,False,2014,hardstyle,,,,,
2014-11-13 18:25:20+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",1996,DE,everything,activator,HardBase.FM Volume oNe!,spotify:track:40fRKNAFHx3AQyS7NVg671,False,True,False,0.0,False,2014,hardstyle,,,,,
2014-11-13 18:25:22+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",3342,DE,whacko,francesco zeta,HardBase.FM Volume oNe!,spotify:track:0t56PCnSwfaksmOaBa5jEH,False,True,False,0.0,False,2014,hardstyle,,,,,
2014-11-13 18:25:31+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",9190,DE,the nature of our mind - qlimax anthem 2009,d-block & s-te-fan,HardBase.FM Volume oNe!,spotify:track:0rElqzy09Q30Sml4yltJom,False,True,False,0.0,False,2014,hardstyle,,,,,
2014-11-13 18:25:38+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",8007,DE,we speak music,showtek,HardBase.FM Volume oNe!,spotify:track:4wTp7Dhvg4GyNFCW8pkaB1,False,True,False,0.0,False,2014,hardstyle,,,,,
2014-11-13 18:25:42+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",4317,DE,free rider - the revialz mix,montana & the revialz,HardBase.FM Volume oNe!,spotify:track:7FktUwtN7RwkiTDTVD2uHS,False,True,False,0.0,False,2014,philly soul,,,,,
2014-11-13 18:25:53+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",5385,DE,the weapon,bioweapon,HardBase.FM Volume oNe!,spotify:track:1RmTqNSMzlRVcemaaSS0si,False,True,False,0.0,False,2014,hardstyle,,,,,
2014-11-14 19:36:58+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",2645,DE,rotblaues licht,kc rebell,Rebellismus,spotify:track:503w1cKCUdKJFifaD6tp2z,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-11-14 19:37:00+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",0,DE,hör mal wer da hämmert,nazar,Artkore,spotify:track:4w9rBahgBfAne2qb3P47OG,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-11-14 19:37:00+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",0,DE,farben des lebens,nazar,Fakker,spotify:track:7j3F7Ut7PbtLAbg1M6cPJn,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-11-14 19:37:00+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",1207,DE,repeat,nazar,Narkose,spotify:track:4CpzJajCxG8Zk9A24Vx3fC,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-11-14 19:37:01+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",0,DE,wer bist du,nazar,Paradox,spotify:track:4fqa37HYqlEMzEBRll7LC2,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-11-15 17:00:50+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",160963,DE,lalala girl - real booty babes short remix,paffendorf,Planet Dance,spotify:track:5CeCo28QfD9NVdAlPtGNcB,False,False,False,0.0,False,2014,eurodance,,,,,
2014-11-15 17:04:18+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",130589,DE,benzin im blut (feat. akustikrausch),dj gollum,Benzin im Blut (feat. Akustikrausch),spotify:track:7Men8VtKQKZ2tWLETB58Wd,False,True,False,0.0,False,2014,hardstyle,,,,,
2014-11-17 15:10:48+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",51656,DE,kokamusik,kollegah,Kollegah,spotify:track:1O5LFzi2PCny7UuW4fq50i,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-11-17 15:11:08+00:00,1129466889,"iOS 8.0.2 (iPhone6,2)",4456,DE,killa - juliensblogcontest,spongebozz,Killa,spotify:track:1pCAKwC2Lh6nD87DGiwmPR,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-11-19 11:56:13+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",1160,DE,lalala girl - real booty babes short remix,paffendorf,Planet Dance,spotify:track:5CeCo28QfD9NVdAlPtGNcB,False,True,False,0.0,False,2014,eurodance,,,,,
2014-11-19 11:56:13+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",0,DE,benzin im blut (feat. akustikrausch),dj gollum,Benzin im Blut (feat. Akustikrausch),spotify:track:7Men8VtKQKZ2tWLETB58Wd,False,True,False,0.0,False,2014,hardstyle,,,,,
2014-11-19 11:58:01+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",2855,DE,waffenfreiezone,nate57,Stress aufm Kiez,spotify:track:2u2Q5y0P89YEdnaAPakaEN,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-11-19 11:58:17+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",1532,DE,rotblaues licht,kc rebell,Rebellismus,spotify:track:503w1cKCUdKJFifaD6tp2z,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-11-19 12:00:10+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",111840,DE,repeat,nazar,Narkose,spotify:track:4CpzJajCxG8Zk9A24Vx3fC,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-11-19 12:00:13+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",2009,DE,hör mal wer da hämmert,nazar,Artkore,spotify:track:4w9rBahgBfAne2qb3P47OG,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-11-19 12:00:13+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",0,DE,farben des lebens,nazar,Fakker,spotify:track:7j3F7Ut7PbtLAbg1M6cPJn,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-11-19 17:47:11+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",28839,DE,wer bist du,nazar,Paradox,spotify:track:4fqa37HYqlEMzEBRll7LC2,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-11-20 15:46:34+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",4122,DE,wer bist du,nazar,Paradox,spotify:track:4fqa37HYqlEMzEBRll7LC2,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-11-20 15:47:05+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",32089,DE,repeat,nazar,Narkose,spotify:track:4CpzJajCxG8Zk9A24Vx3fC,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-11-20 15:47:14+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",9402,DE,hör mal wer da hämmert,nazar,Artkore,spotify:track:4w9rBahgBfAne2qb3P47OG,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-11-20 15:47:15+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",2265,DE,farben des lebens,nazar,Fakker,spotify:track:7j3F7Ut7PbtLAbg1M6cPJn,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-11-20 15:47:44+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",25694,DE,wer bist du,nazar,Paradox,spotify:track:4fqa37HYqlEMzEBRll7LC2,False,True,False,0.0,False,2014,german hip hop,,,,,
2014-11-20 15:51:02+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",33588,DE,smile - original mix,joker inc,Smile,spotify:track:4oDoe08YuxP2wbfjYCCoCd,False,True,False,0.0,False,2014,melbourne bounce,,,,,
2014-11-20 15:51:06+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",0,DE,faith - radio edit,blasterjaxx,Faith,spotify:track:2PjNhBCxTMQDe3t0voCkwR,False,True,False,0.0,False,2014,big room,,,,,
2014-11-20 15:51:08+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",0,DE,aye,new world sound,Aye,spotify:track:5QKPi7unCLHGLv6gJ0c6Vi,False,True,False,0.0,False,2014,melbourne bounce,,,,,
2014-11-20 15:52:20+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",1185,DE,ode to oi,tjr,Ode To Oi,spotify:track:5adsxIYZbvEY35mgziLrAI,False,True,False,0.0,False,2014,melbourne bounce,,,,,
2014-11-20 15:53:04+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",1584,DE,i'm alive - original mix,twoloud,I'm Alive,spotify:track:0JesDisGfBgDEYwW1YGEmY,False,True,False,0.0,False,2014,big room,,,,,
2014-11-20 15:53:06+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",1313,DE,flamme - original mix,john dish,Flamme,spotify:track:03yVUiQz22T7pbDb1Rxmj6,False,True,False,0.0,False,2014,big room,,,,,
2014-11-20 15:53:10+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",573,DE,wasted - ummet ozcan remix,tiësto,Wasted,spotify:track:66WILoBYH8Ibjh28dIdEOD,False,True,False,0.0,False,2014,edm,,,,,
2014-11-20 15:53:11+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",0,DE,legend comes to life,blasterjaxx,Legend Comes to Life,spotify:track:7kK6m9WzhlCsG6GGesavpn,False,True,False,0.0,False,2014,big room,,,,,
2014-11-20 15:53:19+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",4873,DE,greatest dj - original mix,twoloud,Greatest DJ,spotify:track:76cWwkQm2otXV61WGpkmEc,False,True,False,0.0,False,2014,big room,,,,,
2014-11-20 15:53:20+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",1140,DE,stampede - original mix edit,dimitri vegas & like mike,Stampede,spotify:track:4plbM5kDUCLXMShhMMUooR,False,True,False,0.0,False,2014,big room,,,,,
2014-11-20 15:53:25+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",2925,DE,more (blasterjaxx remix),laidback luke,More (Remixes),spotify:track:5El7gaStnnjFyaGKCoYLDV,False,True,False,0.0,False,2014,big room,,,,,
2014-11-20 15:53:34+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",4198,DE,tsunami,dvbbs,Tsunami,spotify:track:6Fov34aYnGxPfcAOYEnv8j,False,True,False,0.0,False,2014,edm,,,,,
2014-11-20 15:53:34+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",535,DE,raise your hands - radio edit,ummet ozcan,Raise Your Hands,spotify:track:2SI3K6Q7h8dMzJrNGSzoy9,False,True,False,0.0,False,2014,big room,,,,,
2014-11-20 15:53:35+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",0,DE,track one,twoloud,Track One,spotify:track:3HZFqfec5ZyvAGYjRwd4AE,False,True,False,0.0,False,2014,big room,,,,,
2014-11-20 15:53:36+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",0,DE,pull up - original mix,mystique,PULL UP,spotify:track:3zeuQIvzU1v6B9EMtI7xvF,False,True,False,0.0,False,2014,nu disco,,,,,
2014-11-20 15:53:36+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",0,DE,raveology - original mix edit,dvbbs,Raveology,spotify:track:33fStm3zedfV6lEu0Qbcv0,False,True,False,0.0,False,2014,edm,,,,,
2014-11-20 15:53:36+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",0,DE,revolution - radio mix,r3hab,Revolution,spotify:track:6Wpq2ehrtiQrHogJiFnSVn,False,True,False,0.0,False,2014,slap house,,,,,
2014-11-20 15:53:38+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",1046,DE,bigfoot - original mix,w&w,Bigfoot,spotify:track:4sKxpfxfS5AdVczPBtv4QX,False,True,False,0.0,False,2014,big room,,,,,
2014-11-20 15:53:39+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",0,DE,bassline kickin (dzeko & torres remix),pegboard nerds,Bassline Kickin (The Remixes),spotify:track:16VpATE36XP3glvj5EFu8x,False,True,False,0.0,False,2014,dubstep,,,,,
2014-11-20 15:53:40+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",0,DE,cannonball (earthquake) - radio mix,showtek,Cannonball (Earthquake),spotify:track:3QD0HGBkSrGAQyyXMXPHWw,False,True,False,0.0,False,2014,hardstyle,,,,,
2014-11-20 15:53:41+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",0,DE,booyah - original mix,showtek,Booyah,spotify:track:2hWIE3vQu8Zc63zWaFiWRG,False,True,False,0.0,False,2014,hardstyle,,,,,
2014-11-20 15:53:41+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",0,DE,bootie in your face - no rock drop,deorro,Bootie in Your Face,spotify:track:7HsBPZz9DNjSoknVFsOwAh,False,True,False,0.0,False,2014,melbourne bounce,,,,,
2014-11-20 15:53:42+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",0,DE,enjoy the ride - vicetone remix,krewella,Enjoy the Ride,spotify:track:38j8KNWrWDL7oECJjwQbtm,False,True,False,0.0,False,2014,edm,,,,,
2014-11-20 15:53:47+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",3666,DE,bootie in your face - no rock drop,deorro,Bootie in Your Face,spotify:track:7HsBPZz9DNjSoknVFsOwAh,False,True,False,0.0,False,2014,melbourne bounce,,,,,
2014-11-20 15:53:47+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",1075,DE,enjoy the ride - vicetone remix,krewella,Enjoy the Ride,spotify:track:38j8KNWrWDL7oECJjwQbtm,False,True,False,0.0,False,2014,edm,,,,,
2014-11-20 15:53:48+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",0,DE,smile - original mix,joker inc,Smile,spotify:track:4oDoe08YuxP2wbfjYCCoCd,False,True,False,0.0,False,2014,melbourne bounce,,,,,
2014-11-20 15:53:51+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",1972,DE,smile - original mix,joker inc,Smile,spotify:track:4oDoe08YuxP2wbfjYCCoCd,False,True,False,0.0,False,2014,melbourne bounce,,,,,
2014-11-20 15:53:53+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",0,DE,wizard - radio edit,martin garrix,Wizard,spotify:track:3RmpLtEnQSqosiFCxqJdNP,False,True,False,0.0,False,2014,edm,,,,,
2014-11-20 15:59:23+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",1904,DE,lalala girl - real booty babes short remix,paffendorf,Planet Dance,spotify:track:5CeCo28QfD9NVdAlPtGNcB,False,True,False,0.0,False,2014,eurodance,,,,,
2014-11-20 15:59:24+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",1625,DE,benzin im blut (feat. akustikrausch),dj gollum,Benzin im Blut (feat. Akustikrausch),spotify:track:7Men8VtKQKZ2tWLETB58Wd,False,True,False,0.0,False,2014,hardstyle,,,,,
2014-11-20 16:04:47+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",2647,DE,army of hardcore,scooter,20 Years of Hardcore,spotify:track:0VrcSz0x4eKl9FvpL9Wb5h,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-11-20 16:04:50+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",3527,DE,move your ass!,scooter,20 Years of Hardcore,spotify:track:6URIg8HunaBwBOZb8ymmwW,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-11-20 16:04:52+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",1253,DE,maria (i like it loud) - r.i.o. radio edit,scooter,20 Years of Hardcore,spotify:track:5caHe2b0IvKHhqzO3IXLlF,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-11-20 16:04:52+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",1760,DE,maria (i like it loud),scooter,20 Years of Hardcore,spotify:track:7LHrwoTDiASsfXm58OGirc,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-11-20 16:04:58+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",1393,DE,maria (i like it loud) - r.i.o. radio edit,scooter,20 Years of Hardcore,spotify:track:5caHe2b0IvKHhqzO3IXLlF,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-11-20 16:04:58+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",6119,DE,maria (i like it loud),scooter,20 Years of Hardcore,spotify:track:7LHrwoTDiASsfXm58OGirc,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-11-20 16:05:01+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",3295,DE,weekend!,scooter,20 Years of Hardcore,spotify:track:1K68dHzsB7HLqRYBEq00pw,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-11-20 16:05:02+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",1904,DE,the question is what is the question?,scooter,20 Years of Hardcore,spotify:track:0dEUdptrttDvLSWlDa8EvI,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-11-20 16:05:04+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",2229,DE,friends,scooter,20 Years of Hardcore,spotify:track:10mgpi81QD2NdlBCKljRR9,False,True,False,0.0,False,2014,happy hardcore,,,,,
2014-11-20 16:05:06+00:00,1129466889,"iOS 8.1.1 (iPhone6,2)",2136,DE,the only one,scooter,20 Years of Hardcore,spotify:track:68NW6s726X22J4t8sy7Feo,False,True,False,0.0,False,2014,happy hardcore,,,,,
